0	1.6351077556610107
1	1.6369993686676025
2	1.6300767660140991
3	1.628358006477356
4	1.6199564933776855
5	1.6187068223953247
6	1.6271328926086426
7	1.6161118745803833
8	1.612061619758606
9	1.6074824333190918
10	1.6129324436187744
11	1.610668659210205
12	1.6034401655197144
13	1.6082463264465332
14	1.6151067018508911
15	1.6146202087402344
16	1.6179922819137573
17	1.6197024583816528
18	1.6100621223449707
19	1.5973527431488037
20	1.5950284004211426
21	1.5987117290496826
22	1.6075897216796875
23	1.6189415454864502
24	1.6230032444000244
25	1.6243855953216553
26	1.62222158908844
27	1.6330329179763794
28	1.6437095403671265
29	1.6433446407318115
30	1.633743166923523
31	1.6203120946884155
32	1.6282650232315063
33	1.6197749376296997
34	1.6252272129058838
35	1.625199556350708
36	1.6332988739013672
37	1.6384499073028564
38	1.639392375946045
39	1.6467951536178589
40	1.6311182975769043
41	1.6342198848724365
42	1.6453860998153687
43	1.6452165842056274
44	1.6446986198425293
45	1.6502964496612549
46	1.6502989530563354
47	1.6606781482696533
48	1.664046049118042
49	1.655829906463623
50	1.6647077798843384
51	1.6725471019744873
52	1.669209599494934
53	1.6640256643295288
54	1.6640204191207886
55	1.6704738140106201
56	1.6698784828186035
57	1.6640263795852661
58	1.6698801517486572
59	1.676259994506836
60	1.6762944459915161
61	1.6854302883148193
62	1.6841949224472046
63	1.6888439655303955
64	1.686438798904419
65	1.6784358024597168
66	1.6810815334320068
67	1.6721962690353394
68	1.6816693544387817
69	1.685740351676941
70	1.6894049644470215
71	1.6876555681228638
72	1.6931689977645874
73	1.6795450448989868
74	1.6770747900009155
75	1.661779761314392
76	1.666588544845581
77	1.6669553518295288
78	1.659234881401062
79	1.6506460905075073
80	1.6502115726470947
81	1.6517002582550049
82	1.6393749713897705
83	1.638746976852417
84	1.6419882774353027
85	1.6458791494369507
86	1.643108606338501
87	1.6409213542938232
88	1.644045114517212
89	1.6520060300827026
90	1.652402639389038
91	1.6631771326065063
92	1.6597968339920044
93	1.664823055267334
94	1.671629786491394
95	1.671635389328003
96	1.6693224906921387
97	1.6645236015319824
98	1.660372257232666
99	1.6649194955825806
100	1.6618740558624268
101	1.6653417348861694
102	1.6555726528167725
103	1.659258484840393
104	1.6653459072113037
105	1.6603164672851562
106	1.6580157279968262
107	1.6691838502883911
108	1.6738306283950806
109	1.6747311353683472
110	1.6686052083969116
111	1.674599528312683
112	1.6760696172714233
113	1.671045184135437
114	1.6784600019454956
115	1.6680375337600708
116	1.6629406213760376
117	1.663402795791626
118	1.6593190431594849
119	1.6571677923202515
120	1.6552845239639282
121	1.637125849723816
122	1.6397573947906494
123	1.646626591682434
124	1.6487009525299072
125	1.6442005634307861
126	1.643272042274475
127	1.6473482847213745
128	1.6485940217971802
129	1.648643136024475
130	1.6558582782745361
131	1.6509543657302856
132	1.6491773128509521
133	1.6497743129730225
134	1.6477744579315186
135	1.6513839960098267
136	1.6432138681411743
137	1.6465017795562744
138	1.6421122550964355
139	1.6405446529388428
140	1.6324166059494019
141	1.6294708251953125
142	1.6366920471191406
143	1.6378268003463745
144	1.6335666179656982
